Product_Name;Color;Ton_Kho;Store_Count;Gia_Niem_Yet;Gia_Khuyen_Mai;Date;Khuyen_Mai;Thanh_Toan;Other_promotion;Link;screenshot_name
iPhone 13 128GB Chính Hãng (VN/A);Trắng;Yes;32;0;0;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1. Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2. Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

Xem thêm";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-13-128gb.html;iPhone_13_128GB_Chính_Hãng__VN_Trắng_222017.png
iPhone 17 Pro 256GB Chính Hãng;Xanh Đậm;Yes;42;34990000;33990000;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1. Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Ưu đãi thanh toán giảm thêm đến 2.000.000đ 
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2. Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

Xem thêm";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-17-pro-256gb.html;iPhone_17_Pro_256GB_Chính_Hãng_Xanh Đậm_222017.png
iPhone 15 128GB Chính hãng (VN/A);Đen;Yes;42;0;0;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1. Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2. Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

 

Xem thêm";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-15-128gb.html;iPhone_15_128GB_Chính_hãng__VN_Đen_222017.png
iPhone 14 128GB Chính hãng (VN/A);Trắng;Yes;26;0;0;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1.  Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2. Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

 

Xem thêm";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-14-128gb.html;iPhone_14_128GB_Chính_hãng__VN_Trắng_222017.png
iPhone 16 128GB Chính Hãng (VN/A);Xanh dương;Yes;31;0;0;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1. Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2. Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

 

 

Xem thêm";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-16-128gb.html;iPhone_16_128GB_Chính_Hãng__VN_Xanh dương_222018.png
iPhone 17 256GB Chính Hãng;Xanh Lam Khói;Yes;14;24990000;24790000;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1. Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Ưu đãi thanh toán giảm thêm đến 2.000.000đ 
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2 Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

Xem thêm";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-17-256gb.html;iPhone_17_256GB_Chính_Hãng_Xanh Lam Khói_222018.png
iPhone 16 Pro 128GB Chính Hãng (VN/A);Titan Tự Nhiên;Yes;1;0;0;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1.  Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2. Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

 

 

Xem thêm";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-16-pro-128gb.html;iPhone_16_Pro_128GB_Chính_Hãng_Titan Tự Nhiên_222025.png
iPhone 16e 128GB Chính Hãng (VN/A);Trắng;Yes;4;16990000;15190000;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1. Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2. Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

 

 

 

 

Xem thêm";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-16e.html;iPhone_16e_128GB_Chính_Hãng__V_Trắng_222028.png
iPhone 16 Plus 128GB Chính hãng (VN/A);Trắng;Yes;22;0;0;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1.Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2. Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

 

 

Xem thêm";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-16-plus-128gb.html;iPhone_16_Plus_128GB_Chính_hãn_Trắng_222030.png
iPhone 15 128GB Chính hãng (VN/A);Hồng;Yes;47;0;0;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1. Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2. Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

 

Thu gọn";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)
Miễn phí Chuyển đổi Trả Góp 6 Tháng và Tặng Voucher 200,000đ mua Bảo hành mở rộng 12T (Xem chi tiết)
Giảm 500K đơn hàng 10 triệu khi thanh toán qua thẻ OCB (Xem chi tiết)
Giảm 38% giá gói VieON khi mua kèm máy (Xem chi tiết)
Giảm thêm 600.000đ mở thẻ qua VIB (Xem chi tiết)
Mở Thẻ MB JCB KOC – Giảm 1.000.000đ mua iPhone 16 Series, iPhone 17 Series (Xem chi tiết)
Giảm thêm đến 6% cho thành viên của Di Động Việt (Xem chi tiết)
Hư lỗi đổi mới trong 12 tháng chỉ từ 2K/ ngày (Xem chi tiết)
Miễn phí Giao hàng siêu tốc trong 1 giờ (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-15-128gb.html;iPhone_15_128GB_Chính_hãng__VN_Hồng_222032.png
iPhone 14 128GB Chính hãng (VN/A);Xanh dương;Yes;10;0;0;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1.  Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2. Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

 

Thu gọn";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)
Miễn phí Chuyển đổi Trả Góp 6 Tháng và Tặng Voucher 200,000đ mua Bảo hành mở rộng 12T (Xem chi tiết)
Giảm 500K đơn hàng 10 triệu khi thanh toán qua thẻ OCB (Xem chi tiết)
Giảm 38% giá gói VieON khi mua kèm máy (Xem chi tiết)
Giảm thêm 600.000đ mở thẻ qua VIB (Xem chi tiết)
Mở Thẻ MB JCB KOC – Giảm 1.000.000đ mua iPhone 16 Series, iPhone 17 Series (Xem chi tiết)
Giảm thêm đến 6% cho thành viên của Di Động Việt (Xem chi tiết)
Hư lỗi đổi mới trong 12 tháng chỉ từ 2K/ ngày (Xem chi tiết)
Miễn phí Giao hàng siêu tốc trong 1 giờ (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-14-128gb.html;iPhone_14_128GB_Chính_hãng__VN_Xanh dương_222032.png
iPhone 17 Pro 256GB Chính Hãng;Bạc;Yes;44;34990000;34790000;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1. Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Ưu đãi thanh toán giảm thêm đến 2.000.000đ 
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2. Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

Thu gọn";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)
Miễn phí Chuyển đổi Trả Góp 6 Tháng và Tặng Voucher 200,000đ mua Bảo hành mở rộng 12T (Xem chi tiết)
Giảm 500K đơn hàng 10 triệu khi thanh toán qua thẻ OCB (Xem chi tiết)
Giảm 38% giá gói VieON khi mua kèm máy (Xem chi tiết)
Giảm thêm 600.000đ mở thẻ qua VIB (Xem chi tiết)
Mở Thẻ MB JCB KOC – Giảm 1.000.000đ mua iPhone 16 Series, iPhone 17 Series (Xem chi tiết)
Giảm thêm đến 6% cho thành viên của Di Động Việt (Xem chi tiết)
Hư lỗi đổi mới trong 12 tháng chỉ từ 2K/ ngày (Xem chi tiết)
Miễn phí Giao hàng siêu tốc trong 1 giờ (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-17-pro-256gb.html;iPhone_17_Pro_256GB_Chính_Hãng_Bạc_222033.png
iPhone 17 256GB Chính Hãng;Trắng;Yes;1;24990000;24990000;2025-12-15;"Khuyến mãi

Giá và khuyến mãi có thể kết thúc sớm hơn dự kiến

1. Ưu đãi độc quyền:

Tặng thêm đến 3.500.000đ khi thu cũ đổi mới (Xem chi tiết)
Ưu đãi thanh toán giảm thêm đến 2.000.000đ 
Tiết kiệm đến 1% với D.MEMBER (Xem chi tiết)
Trả góp 30: Cam kết 0% lãi suất, 0đ trả trước, 0 phí ẩn (Xem chi tiết)

2 Ưu đãi mua kèm cùng máy:

Apple Watch giảm thêm 200.000đ
AirPods giảm thêm 100.000đ
Củ sạc nhanh Apple giảm thêm 50.000đ
Gia dụng Bear giảm thêm 100.000đ

Thu gọn";"Giảm 200,000đ khi mua sản phẩm BEAR và thanh toán qua Kredivo trên 400,000đ (Xem chi tiết)
Giảm 7% tối đa 500.000đ khi thanh toán qua Kredivo (cho kỳ hạn 6, 9, 12 tháng) (Xem chi tiết)
Giảm 600,000đ hoá đơn 8 triệu thanh toán thẻ MasterCard dòng Oppo, Xiaomi, Tecno, Realme, Honor (Xem chi tiết)
Giảm 500,000đ trả góp chủ thẻ Techcombank thanh toán qua PAYOO cho đơn hàng trên 15 triệu (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi thanh toán thẻ Eximbank qua MPOS (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1 triệu đồng đơn hàng 15 triệu khi trả góp bằng thẻ Eximbank qua Payoo (cho iPhone 17 Series) (Xem chi tiết)
Giảm 1.5 triệu đồng cho Hóa đơn chuyển đổi trả góp bằng thẻ tín dụng PVCom Bank từ 26 triệu đồng (cho iPhone 17 Series) (Xem chi tiết)
Miễn phí Chuyển đổi Trả Góp 6 Tháng và Tặng Voucher 200,000đ mua Bảo hành mở rộng 12T (Xem chi tiết)
Giảm 500K đơn hàng 10 triệu khi thanh toán qua thẻ OCB (Xem chi tiết)
Giảm 38% giá gói VieON khi mua kèm máy (Xem chi tiết)
Giảm thêm 600.000đ mở thẻ qua VIB (Xem chi tiết)
Mở Thẻ MB JCB KOC – Giảm 1.000.000đ mua iPhone 16 Series, iPhone 17 Series (Xem chi tiết)
Giảm thêm đến 6% cho thành viên của Di Động Việt (Xem chi tiết)
Hư lỗi đổi mới trong 12 tháng chỉ từ 2K/ ngày (Xem chi tiết)
Miễn phí Giao hàng siêu tốc trong 1 giờ (Xem chi tiết)";;https://didongviet.vn/dien-thoai/iphone-17-256gb.html;iPhone_17_256GB_Chính_Hãng_Trắng_222033.png
